AE;Code SANDRE de la station;Nom de la station;Réseaux de mesure;RCS;RCO;RRP;RCB/RCR;CoordX;CoordY;ECHELLESTA COMITER;Contexte piscicole;TYPEFR_CONSOLIDE;Code Masse d'eau;Type de station;AREA_KM2_ME
AEAG;05116000;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR189;;
AEAG;05116050;;;NON;OUI;NON;;;;;Intermediaire;P14;FRFR190;;
AEAG;05116055;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR190_2;;
AEAG;05116057;;;NON;OUI;NON;;;;;Intermediaire;P14;FRFR190;;
AEAG;05116070;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR190_4;;
AEAG;05116080;;;NON;OUI;NON;;;;;Intermediaire;P14;FRFR190;;
AEAG;05116095;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR189_4;;
AEAG;05116100;;;OUI;NON;NON;;;;;Intermediaire;P14;FRFR189;;
AEAG;05116150;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR189;;
AEAG;05116450;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR189;;
AEAG;05116500;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR189;;
AEAG;05116530;;;NON;NON;NON;;;;;Cyprinicole;TG14/1;FRFR300B;;
AEAG;05116532;;;NON;OUI;NON;;;;;Cyprinicole;P14;FRFRR300B_2;;
AEAG;05116600;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR214;;
AEAG;05116605;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR214_4;;
AEAG;05116650;;;OUI;NON;NON;;;;;Intermediaire;P14;FRFR214;;
AEAG;05116990;;;NON;NON;NON;;;;;Cyprinicole;C;FRFR910;;
AEAG;05117000;;;OUI;OUI;NON;;;;;Cyprinicole;TG14/1;FRFR300B;;
AEAG;05117100;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR192;;
AEAG;05117110;;;NON;NON;NON;;;;;Intermediaire;C;FRFR920;;
AEAG;05117430;;;NON;OUI;NON;;;;;Intermediaire;TP14;FRFRR192_3;;
AEAG;05117450;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR192_4;;
AEAG;05117500;;;OUI;NON;NON;;;;;Intermediaire;P14;FRFR192;;
AEAG;05117530;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR191;;
AEAG;05117540;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR192;;
AEAG;05117550;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR191;;
AEAG;05117555;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR191;;
AEAG;05117560;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR191_2;;
AEAG;05117580;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR191_2;;
AEAG;05117582;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR191_2;;
AEAG;05117600;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR191;;
AEAG;05117650;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR192;;
AEAG;05117700;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR192;;
AEAG;05118000;;;OUI;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05118680;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR213A_5;;
AEAG;05118700;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05118703;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR616_1;;
AEAG;05118705;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR616;;
AEAG;05118706;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05118707;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05118710;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05118750;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05118760;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRL7_1;;
AEAG;05118785;;;NON;OUI;NON;;;;;Intermediaire;P14;FRFR213B;;
AEAG;05118790;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR213B;;
AEAG;05118795;;;NON;NON;NON;;;;;Intermediaire;C;FRFR915;;
AEAG;05118800;;;NON;NON;NON;;;;;Cyprinicole;TG14/1;FRFR300C;;
AEAG;05118840;;;NON;NON;NON;;;;;Cyprinicole;C;FRFR910;;
AEAG;05118850;;;NON;NON;NON;;;;;Cyprinicole;C;FRFR920;;
AEAG;05118880;;;NON;NON;NON;;;;;Cyprinicole;TG14/1;FRFR300C;;
AEAG;05118900;;;NON;NON;NON;;;;;Intermediaire;P14;FRFRR300C_2;;
AEAG;05118902;;;NON;NON;NON;;;;;Intermediaire;P14;FRFRR300C_2;;
AEAG;05118930;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR300C_3;;
AEAG;05118950;;;OUI;NON;NON;;;;;Cyprinicole;TG14/1;FRFR300C;;
AEAG;05118990;;;NON;NON;NON;;;;;Cyprinicole;C;FRFR910;;
AEAG;05119000;;;OUI;OUI;NON;;;;;Cyprinicole;G14/3;FRFR315A;;
AEAG;05119030;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315A_4;;
AEAG;05119040;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR360_4;;
AEAG;05119050;;;OUI;NON;NON;;;;;Intermediaire;P14;FRFR360;;
AEAG;05119056;;;NON;NON;NON;;;;;Intermediaire;P14;FRFRR360_3;;
AEAG;05119058;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR360_1;;
AEAG;05119065;;;OUI;NON;NON;;;;;Intermediaire;TP14;FRFRR360_1;;
AEAG;05119066;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR360;;
AEAG;05119068;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR360_1;;
AEAG;05119069;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR381_2;;
AEAG;05119070;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR381;;
AEAG;05119080;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR193;;
AEAG;05119100;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR193;;
AEAG;05119105;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR193_1;;
AEAG;05119108;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR193_2;;
AEAG;05119120;;;NON;NON;NON;;;;;Cyprinicole;P14;FRFRR315A_5;;
AEAG;05119125;;;NON;NON;NON;;;;;Cyprinicole;P14;FRFRR315A_5;;
AEAG;05119150;;;NON;NON;NON;;;;;Cyprinicole;G14/3;FRFR315A;;
AEAG;05119709;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR213A;;
AEAG;05119750;;;NON;OUI;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05119902;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_11;;
AEAG;05119970;;;NON;NON;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05119987;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR382;;
AEAG;05119989;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR382_1;;
AEAG;05119990;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR382;;
AEAG;05119999;;;NON;OUI;NON;;;;;Intermediaire;P14;FRFR194A;;
AEAG;05120000;;;OUI;NON;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05120001;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_8;;
AEAG;05120002;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR382_1;;
AEAG;05120003;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR382;;
AEAG;05120004;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR382;;
AEAG;05120005;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR382;;
AEAG;05120007;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR194A;;
AEAG;05120008;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR194A_5;;
AEAG;05120009;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR194A_5;;
AEAG;05120010;;;OUI;OUI;NON;;;;;Intermediaire;P14;FRFR194A;;
AEAG;05120011;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR194A;;
AEAG;05120012;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR194A_4;;
AEAG;05120013;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR380;;
AEAG;05120014;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR380_2;;
AEAG;05120015;;;NON;NON;NON;;;;;Intermediaire;TP11;FRFRR194B_4;;
AEAG;05120016;;;NON;OUI;NON;;;;;Intermediaire;P11;FRFR194B;;
AEAG;05120017;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_6;;
AEAG;05120018;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_7;;
AEAG;05120019;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_7;;
AEAG;05120020;;;NON;NON;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05120021;;;NON;NON;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05120022;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR380;;
AEAG;05120023;;;NON;NON;NON;;;;;Intermediaire;P11;FRFR194B;;
AEAG;05120024;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR380;;
AEAG;05120025;;;NON;NON;NON;;;;;Cyprinicole;P14;FRFRR207_4;;
AEAG;05120027;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_3;;
AEAG;05120030;;;NON;NON;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05120032;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR207_1;;
AEAG;05120035;;;NON;NON;NON;;;;;Cyprinicole;TP11;FRFRR207_2;;
AEAG;05120040;;;NON;NON;NON;;;;;Cyprinicole;P14;FRFRL45_1;;
AEAG;05120050;;;NON;OUI;NON;;;;;Intermediaire;P14;FRFR196;;
AEAG;05120070;;;NON;OUI;NON;;;;;Cyprinicole;M14/3-11;FRFR207;;
AEAG;05120075;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR196_5;;
AEAG;05120085;;;OUI;NON;NON;;;;;Intermediaire;TP14;FRFR196;;
AEAG;05120086;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR196_3;;
AEAG;05120087;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR196_1;;
AEAG;05120088;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR353_3;;
AEAG;05120089;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR353_2;;
AEAG;05120090;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR196_3;;
AEAG;05120091;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR196_2;;
AEAG;05120092;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120093;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120094;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120095;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120096;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120097;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120098;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120100;;;OUI;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120130;;;NON;NON;NON;;;;;Salmonicole;P11;FRFR195;;
AEAG;05120135;;;NON;NON;NON;;;;;Salmonicole;P11;FRFR195;;
AEAG;05120143;;;NON;OUI;NON;;;;;Salmonicole;TP11;FRFRR195_2;;
AEAG;05120145;;;NON;NON;NON;;;;;Salmonicole;P11;FRFR195;;
AEAG;05120150;;;NON;NON;NON;;;;;Salmonicole;P11;FRFR195;;
AEAG;05120155;;;NON;NON;NON;;;;;Salmonicole;P11;FRFR195;;
AEAG;05120194;;;NON;OUI;NON;;;;;Intermediaire;TP14;FRFRR353_1;;
AEAG;05120196;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFR353;;
AEAG;05120850;;;NON;NON;NON;;;;;Cyprinicole;G11/3-21;FRFR342;;
AEAG;05121000;;;OUI;NON;NON;;;;;Cyprinicole;G11/3-21;FRFR342;;
AEAG;05121300;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05121348;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05121350;;;OUI;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05121352;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05121354;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05121400;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05121500;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_3;;
AEAG;05122000;;;OUI;OUI;NON;;;;;Intermediaire;G3;FRFR361A;;
AEAG;05122300;;;NON;NON;NON;;;;;Intermediaire;G3;FRFR361A;;
AEAG;05122400;;;NON;NON;NON;;;;;Intermediaire;G3;FRFR361A;;
AEAG;05122700;;;NON;NON;NON;;;;;Intermediaire;G3;FRFR361A;;
AEAG;05122720;;;OUI;NON;NON;;;;;Intermediaire;TP14;FRFRR361A_5;;
AEAG;05122800;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR379A_1;;
AEAG;05122850;;;NON;NON;NON;;;;;Intermediaire;P3;FRFR379A;;
AEAG;05122895;;;NON;NON;NON;;;;;Intermediaire;P3;FRFR379B;;
AEAG;05122900;;;NON;NON;NON;;;;;Intermediaire;P3;FRFR379B;;
AEAG;05122948;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR379B_1;;
AEAG;05122950;;;NON;OUI;NON;;;;;Intermediaire;P3;FRFR379B;;
AEAG;05122952;;;NON;NON;NON;;;;;Intermediaire;P3;FRFR379B;;
AEAG;05123000;;;NON;NON;NON;;;;;Intermediaire;M3;FRFR361A;;
AEAG;05123020;;;NON;NON;NON;;;;;Intermediaire;M3;FRFR361A;;
AEAG;05123950;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR361A_1;;
AEAG;05124000;;;NON;NON;NON;;;;;Intermediaire;M3;FRFR361A;;
AEAG;05124050;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR361A_2;;
AEAG;05124051;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR361A_2;;
AEAG;05124052;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR361A_2;;
AEAG;05124055;;;NON;NON;NON;;;;;Intermediaire;P3;FRFRR361A_2;;
AEAG;05124185;;;NON;NON;NON;;;;;Intermediaire;M3;FRFR361B;;
AEAG;05124190;;;NON;OUI;NON;;;;;Intermediaire;M3;FRFR361B;;
AEAG;05124200;;;NON;NON;NON;;;;;Intermediaire;M3;FRFR361B;;
AEAG;05124250;;;OUI;NON;NON;;;;;Intermediaire;TP3;FRFRL92_2;;
AEAG;05124260;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRL92_1;;
AEAG;05124270;;;NON;OUI;NON;;;;;Intermediaire;TP3;FRFR197;;
AEAG;05124282;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_1;;
AEAG;05124283;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_1;;
AEAG;05124285;;;NON;NON;NON;;;;;Salmonicole;TP11;FRFRR342_1;;
AEAG;05124290;;;NON;NON;NON;;;;;Cyprinicole;TG11/3-21;FRFR342;;
AEAG;05124500;;;NON;NON;NON;;;;;Intermediaire;M3/19;FRFR202;;
AEAG;05124940;;;NON;NON;NON;;;;;Intermediaire;P3;FRFR378;;
AEAG;05124950;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFR378;;
AEAG;05125000;;;OUI;OUI;NON;;;;;Intermediaire;M3;FRFR208;;
AEAG;05125050;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR376;;
AEAG;05125100;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR376_1;;
AEAG;05125150;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR376;;
AEAG;05125200;;;OUI;OUI;NON;;;;;Salmonicole;P3;FRFR198;;
AEAG;05125230;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR198_5;;
AEAG;05125235;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR198_5;;
AEAG;05125250;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR198;;
AEAG;05125255;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR375_1;;
AEAG;05125260;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR375;;
AEAG;05125265;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR198;;
AEAG;05125268;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR198_3;;
AEAG;05125280;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR198;;
AEAG;05125285;;;NON;NON;NON;;;;;Intermediaire;G3;FRFR208;;
AEAG;05125290;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR208_2;;
AEAG;05125300;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR208_2;;
AEAG;05125385;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR379B_1;;
AEAG;05125387;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR379B_1;;
AEAG;05125400;;;NON;OUI;NON;;;;;Intermediaire;M3;FRFR208;;
AEAG;05125405;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR205;;
AEAG;05125407;;;NON;OUI;NON;;;;;Salmonicole;TP3;FRFRR372_1;;
AEAG;05125410;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR372;;
AEAG;05125420;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR372;;
AEAG;05125430;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR372;;
AEAG;05125450;;;NON;OUI;NON;;;;;Salmonicole;P3;FRFR206;;
AEAG;05125455;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR206_2;;
AEAG;05125457;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR206_2;;
AEAG;05125460;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR206;;
AEAG;05125500;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR205;;
AEAG;05125510;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR205_8;;
AEAG;05125540;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR205_5;;
AEAG;05125545;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR205_2;;
AEAG;05125550;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR205;;
AEAG;05125600;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR204_6;;
AEAG;05125615;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR204_4;;
AEAG;05125650;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR204_4;;
AEAG;05125700;;;NON;NON;NON;;;;;Salmonicole;M3;FRFR204;;
AEAG;05125705;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR204_1;;
AEAG;05125750;;;NON;OUI;NON;;;;;Salmonicole;P3;FRFR370;;
AEAG;05125778;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRL74_2;;
AEAG;05125780;;;OUI;OUI;NON;;;;;Salmonicole;TP3;FRFR371;;
AEAG;05125785;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR371;;
AEAG;05125786;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR371_1;;
AEAG;05125787;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR371;;
AEAG;05125790;;;NON;NON;NON;;;;;Salmonicole;M3;FRFR204;;
AEAG;05125800;;;NON;NON;NON;;;;;Salmonicole;M3;FRFR204;;
AEAG;05125810;;;NON;NON;NON;;;;;Salmonicole;M3;FRFR204;;
AEAG;05125820;;;NON;NON;NON;;;;;Salmonicole;M3;FRFR204;;
AEAG;05125850;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR203;;
AEAG;05125858;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR203_5;;
AEAG;05125860;;;OUI;NON;NON;;;;;Salmonicole;P3;FRFR203;;
AEAG;05125862;;;NON;NON;NON;;;;;Salmonicole;;FRFRR203_4;;
AEAG;05125863;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR203_3;;
AEAG;05125870;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR203;;
AEAG;05125900;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR377_4;;
AEAG;05125910;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR377;;
AEAG;05125950;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR377;;
AEAG;05125960;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR377_1;;
AEAG;05125990;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR377_2;;
AEAG;05125995;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR377_2;;
AEAG;05126000;;;OUI;OUI;NON;;;;;Intermediaire;M3/19;FRFR202;;
AEAG;05126040;;;NON;NON;NON;;;;;Intermediaire;M3/19;FRFR202;;
AEAG;05126050;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR202_2;;
AEAG;05126060;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR373;;
AEAG;05126068;;;NON;OUI;NON;;;;;Salmonicole;TP3;FRFRR373_2;;
AEAG;05126070;;;NON;OUI;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05126075;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR201_10;;
AEAG;05126090;;;NON;OUI;NON;;;;;Intermediaire;TP3;FRFRR201_11;;
AEAG;05126100;;;OUI;NON;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05126150;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFR374;;
AEAG;05126160;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR201_8;;
AEAG;05126500;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR201_7;;
AEAG;05127000;;;OUI;NON;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05127100;;;NON;NON;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05127120;;;NON;NON;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05127150;;;NON;NON;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05127160;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR201_4;;
AEAG;05127300;;;NON;NON;NON;;;;;Intermediaire;TP3;FRFRR201_4;;
AEAG;05127400;;;NON;NON;NON;;;;;Intermediaire;M3/19;FRFR201;;
AEAG;05127460;;;NON;NON;NON;;;;;Salmonicole;P3;FRFR369;;
AEAG;05127465;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR369_2;;
AEAG;05127470;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR369_3;;
AEAG;05127480;;;NON;NON;NON;;;;;Salmonicole;TP3;FRFRR369_4;;
AEAG;05127500;;;NON;OUI;NON;;;;;Salmonicole;P19;FRFR200;;
AEAG;05127540;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR200;;
AEAG;05127550;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR200;;
AEAG;05127660;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR200;;
AEAG;05127730;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR200;;
AEAG;05127800;;;NON;NON;NON;;;;;Salmonicole;P19;FRFRR200_2;;
AEAG;05127895;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR364;;
AEAG;05127900;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR364;;
AEAG;05127990;;;NON;NON;NON;;;;;Salmonicole;P19;FRFRR199_3;;
AEAG;05128000;;;OUI;OUI;NON;;;;;Salmonicole;P19;FRFR199;;
AEAG;05128020;;;NON;OUI;NON;;;;;Salmonicole;P3;FRFR366;;
AEAG;05128400;;;NON;NON;NON;;;;;Salmonicole;P19;FRFR199;;
AEAG;05128410;;;NON;NON;NON;;;;;Salmonicole;P19;FRFRR199_1;;
AEAG;05128950;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315A_1;;
AEAG;05129000;;;NON;NON;NON;;;;;Cyprinicole;G14/3;FRFR315A;;
AEAG;05129025;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315A_2;;
AEAG;05129050;;;NON;NON;NON;;;;;Cyprinicole;G14/3;FRFR315A;;
AEAG;05129060;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129070;;;OUI;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129071;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129074;;;NON;OUI;NON;;;;;Intermediaire;TP14;FRFRR209_4;;
AEAG;05129075;;;NON;NON;NON;;;;;Intermediaire;TP14;FRFRR383_1;;
AEAG;05129077;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129078;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129079;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129080;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315B_11;;
AEAG;05129081;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR383;;
AEAG;05129086;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129087;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129088;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129089;;;NON;NON;NON;;;;;Intermediaire;P14;FRFR209;;
AEAG;05129100;;;NON;OUI;NON;;;;;Cyprinicole;G14/3;FRFR315B;;
AEAG;05129105;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315B_12;;
AEAG;05129150;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315B_13;;
AEAG;05129155;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315B_13;;
AEAG;05129160;;;NON;NON;NON;;;;;Cyprinicole;P14;FRFRR315B_10;;
AEAG;05129900;;;NON;OUI;NON;;;;;Cyprinicole;TP14;FRFRR315B_9;;
AEAG;05130000;;;OUI;NON;NON;;;;;Cyprinicole;G14/3;FRFR315B;;
AEAG;05130001;;;NON;NON;NON;;;;;Cyprinicole;G14/3;FRFR315B;;
AEAG;05130100;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315B_7;;
AEAG;05130500;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR315B_5;;
AEAG;05130900;;;NON;NON;NON;;;;;Cyprinicole;G14/3;FRFR315B;;
AEAG;05131000;;;OUI;OUI;NON;;;;;Cyprinicole;G14/3;FRFR152A;;
AEAG;05131100;;;NON;NON;NON;;;;;Cyprinicole;G14/3;FRFR152A;;
AEAG;05131200;;;OUI;OUI;NON;;;;;Cyprinicole;M14/3-8;FRFR142A;;
AEAG;05131800;;;NON;NON;NON;;;;;Cyprinicole;M14/3-8;FRFR142A;;
AEAG;05132000;;;NON;NON;NON;;;;;Cyprinicole;M14/3-8;FRFR142A;;
AEAG;05132100;;;NON;NON;NON;;;;;Cyprinicole;TP14;FRFRR142A_1;;
